id,borought,type,latitude,longitude,price,rating
157673,Brooklyn,Entire home/apt,40.68101,-73.94081,72,low
158061,Brooklyn,Private room,40.68669,-73.91989,165,very high
158176,Brooklyn,Entire home/apt,40.71534,-73.95914,165,regular
158290,Brooklyn,Private room,40.68288,-73.96024,75,regular
158913,Brooklyn,Entire home/apt,40.72489,-73.95494,130,regular
158955,Brooklyn,Entire home/apt,40.70867,-73.94284,139,regular
159749,Brooklyn,Private room,40.67963,-73.93908,88,high
159815,Brooklyn,Private room,40.6798,-73.93908,80,high
159913,Manhattan,Private room,40.74346,-73.99882,150,high
160609,Manhattan,Entire home/apt,40.77724,-73.98109,200,regular
160994,Manhattan,Entire home/apt,40.72972,-73.97995,200,regular
161366,Queens,Private room,40.74102,-73.91681,42,low
161394,Brooklyn,Private room,40.71309,-73.94128,90,high
161996,Manhattan,Entire home/apt,40.83096,-73.94633,295,high
162493,Brooklyn,Entire home/apt,40.71323,-73.95745,450,very high
162508,Brooklyn,Entire home/apt,40.67212,-73.9506,130,regular
163627,Brooklyn,Private room,40.71023,-73.96665,89,high
163809,Manhattan,Entire home/apt,40.80523,-73.95139,198,regular
163814,Manhattan,Entire home/apt,40.72636,-73.98917,99,low
163836,Brooklyn,Private room,40.72185,-73.93956,46,low
164989,Manhattan,Private room,40.72351,-73.99683,140,high
165080,Brooklyn,Entire home/apt,40.6809,-73.99233,500,very high
165461,Manhattan,Private room,40.80525,-73.95916,75,regular
165824,Queens,Private room,40.74,-73.91901,33,low
166006,Manhattan,Entire home/apt,40.80006,-73.96049,250,regular
166172,Brooklyn,Private room,40.70283,-73.92131,60,regular
166541,Manhattan,Private room,40.84468,-73.94303,75,regular
166983,Brooklyn,Entire home/apt,40.68252,-73.99619,350,very high
167013,Manhattan,Entire home/apt,40.74342,-73.99483,205,regular
167017,Brooklyn,Entire home/apt,40.67853,-73.98089,219,high
167222,Brooklyn,Private room,40.6788,-73.97643,60,regular
167482,Manhattan,Entire home/apt,40.77886,-73.98042,185,regular
168084,Manhattan,Entire home/apt,40.72578,-73.97879,190,regular
168123,Brooklyn,Entire home/apt,40.66085,-73.98537,105,regular
168546,Manhattan,Entire home/apt,40.80113,-73.94503,250,regular
168810,Manhattan,Entire home/apt,40.78569,-73.97581,175,regular
169002,Manhattan,Private room,40.82411,-73.94934,65,low
169152,Brooklyn,Entire home/apt,40.68131,-73.95332,75,low
169306,Bronx,Private room,40.85811,-73.90675,37,low
169464,Brooklyn,Entire home/apt,40.70667,-73.96524,85,low
169483,Brooklyn,Entire home/apt,40.60452,-73.97103,106,regular
170420,Manhattan,Entire home/apt,40.7932,-73.94007,79,low
170761,Brooklyn,Private room,40.68768,-73.97611,85,high
171776,Manhattan,Private room,40.80224,-73.94558,170,high
172700,Manhattan,Private room,40.71473,-73.98842,115,regular
172870,Manhattan,Private room,40.80518,-73.95359,89,regular
173072,Manhattan,Shared room,40.80827,-73.95329,49,regular
173151,Brooklyn,Private room,40.72901,-73.95812,91,high
173742,Manhattan,Entire home/apt,40.73476,-73.98452,400,high
174527,Brooklyn,Entire home/apt,40.69055,-73.92357,150,regular
174966,Manhattan,Entire home/apt,40.7735,-73.98697,2000,very high
176135,Brooklyn,Entire home/apt,40.67505,-73.95969,97,low
176653,Manhattan,Private room,40.72974,-73.98201,100,regular
176962,Brooklyn,Entire home/apt,40.70925,-73.95425,179,regular
177421,Brooklyn,Entire home/apt,40.72315,-73.95226,500,very high
177495,Manhattan,Entire home/apt,40.73939,-73.99612,429,high
177606,Manhattan,Entire home/apt,40.74112,-73.97686,189,regular
179670,Manhattan,Private room,40.72019,-73.98217,120,high
179741,Manhattan,Entire home/apt,40.72133,-73.99666,300,high
180507,Queens,Entire home/apt,40.75744,-73.92163,107,regular
180792,Queens,Entire home/apt,40.75695,-73.9202,95,regular
181972,Manhattan,Entire home/apt,40.8296,-73.94651,199,regular
182069,Manhattan,Entire home/apt,40.79056,-73.9468,120,low
182095,Manhattan,Entire home/apt,40.73631,-73.99977,199,regular
182177,Bronx,Entire home/apt,40.86466,-73.85709,125,regular
182649,Brooklyn,Private room,40.71312,-73.96199,70,regular
185266,Brooklyn,Private room,40.71297,-73.94336,75,regular
187488,Manhattan,Private room,40.73712,-74.00166,100,regular
187566,Brooklyn,Entire home/apt,40.69242,-73.95097,99,low
187986,Manhattan,Entire home/apt,40.73862,-73.99758,250,regular
188146,Brooklyn,Entire home/apt,40.7158,-73.95803,350,very high
188661,Brooklyn,Entire home/apt,40.68262,-73.97299,170,regular
188674,Manhattan,Entire home/apt,40.73217,-73.98801,165,regular
189135,Manhattan,Private room,40.76311,-73.99388,99,regular
189181,Manhattan,Private room,40.74695,-74.00454,255,very high
189732,Brooklyn,Entire home/apt,40.67497,-73.87305,169,regular
189787,Brooklyn,Entire home/apt,40.66788,-73.94813,99,low
190267,Manhattan,Entire home/apt,40.76684,-73.95944,169,regular
190542,Brooklyn,Entire home/apt,40.68967,-73.95445,160,regular
190968,Brooklyn,Entire home/apt,40.67946,-73.96501,215,high
190974,Brooklyn,Entire home/apt,40.66944,-73.98083,130,regular
191075,Manhattan,Private room,40.72566,-73.97748,110,regular
193105,Manhattan,Private room,40.7709,-73.99181,150,high
193333,Brooklyn,Private room,40.71943,-73.95958,65,regular
193393,Queens,Private room,40.74249,-73.92466,75,high
193853,Manhattan,Entire home/apt,40.74033,-74.00024,149,regular
194154,Manhattan,Private room,40.7969,-73.96128,89,regular
195123,Manhattan,Private room,40.83403,-73.94553,50,low
195233,Brooklyn,Private room,40.65513,-73.95641,43,low
195240,Brooklyn,Private room,40.65589,-73.95539,42,low
195578,Brooklyn,Private room,40.70275,-73.94501,85,high
195971,Brooklyn,Entire home/apt,40.68897,-73.93569,139,regular
195989,Brooklyn,Private room,40.67617,-73.98136,105,high
196010,Brooklyn,Entire home/apt,40.67595,-73.98053,265,high
197155,Manhattan,Entire home/apt,40.76415,-73.99067,149,regular
197753,Manhattan,Private room,40.83127,-73.94718,68,regular
197942,Brooklyn,Entire home/apt,40.68497,-73.95592,99,low
199195,Manhattan,Private room,40.82922,-73.94174,75,regular
199312,Brooklyn,Private room,40.71137,-73.94362,100,high
200645,Manhattan,Shared room,40.76739,-73.9557,90,high
200955,Manhattan,Entire home/apt,40.73089,-73.98195,160,regular
201992,Brooklyn,Entire home/apt,40.6755,-73.97859,190,regular
202273,Brooklyn,Private room,40.68812,-73.94934,67,regular
203901,Manhattan,Entire home/apt,40.7694,-73.9572,190,regular
204065,Brooklyn,Entire home/apt,40.68634,-73.96161,248,high
204833,Brooklyn,Private room,40.7093,-73.9497,100,high
204959,Manhattan,Private room,40.713,-73.99752,95,regular
205043,Manhattan,Private room,40.75895,-73.9883,150,high
205485,Brooklyn,Entire home/apt,40.68186,-73.94113,145,regular
205735,Brooklyn,Private room,40.68364,-73.91076,41,low
205867,Brooklyn,Entire home/apt,40.71893,-73.9428,120,regular
206071,Bronx,Private room,40.82802,-73.92039,50,regular
206316,Brooklyn,Entire home/apt,40.68765,-73.97073,157,regular
206772,Brooklyn,Entire home/apt,40.71413,-73.96596,195,regular
206957,Brooklyn,Entire home/apt,40.58422,-73.94079,70,low
208148,Brooklyn,Entire home/apt,40.71973,-73.95582,185,regular
208889,Brooklyn,Entire home/apt,40.69025,-73.93323,145,regular
209310,Queens,Private room,40.73826,-73.92458,50,regular
211078,Brooklyn,Entire home/apt,40.73049,-73.96115,185,regular
211974,Manhattan,Entire home/apt,40.72956,-73.97903,250,regular
212109,Manhattan,Private room,40.73854,-74.00821,80,regular
212178,Manhattan,Entire home/apt,40.75877,-73.98863,230,regular
212544,Brooklyn,Entire home/apt,40.67688,-73.9859,100,low
213272,Brooklyn,Private room,40.70051,-73.92204,40,low
213330,Manhattan,Private room,40.71712,-73.98898,200,very high
214917,Staten Island,Private room,40.60742,-74.14388,80,high
215560,Brooklyn,Private room,40.68741,-73.95741,79,regular
215784,Queens,Entire home/apt,40.75627,-73.9211,95,regular
215907,Manhattan,Entire home/apt,40.79816,-73.9619,300,high
217580,Brooklyn,Entire home/apt,40.61927,-74.0307,100,low
218358,Manhattan,Private room,40.8078,-73.95208,80,regular
219066,Brooklyn,Entire home/apt,40.61922,-73.99399,110,regular
219482,Brooklyn,Entire home/apt,40.68275,-73.96148,172,regular
219793,Manhattan,Entire home/apt,40.71813,-73.98416,199,regular
219818,Manhattan,Entire home/apt,40.71892,-73.98401,199,regular
219922,Manhattan,Private room,40.816,-73.95545,100,regular
220351,Manhattan,Private room,40.82748,-73.95153,55,low
220563,Brooklyn,Private room,40.68634,-73.95088,75,regular
220946,Manhattan,Entire home/apt,40.72229,-73.97901,146,regular
221043,Manhattan,Private room,40.72956,-73.99287,250,very high
221097,Brooklyn,Entire home/apt,40.72595,-73.95298,116,regular
221618,Manhattan,Private room,40.71193,-74.00817,150,high
222054,Brooklyn,Private room,40.68012,-73.97847,120,high
222304,Manhattan,Entire home/apt,40.74233,-73.99865,199,regular
223930,Brooklyn,Entire home/apt,40.67424,-73.96665,150,regular
224004,Manhattan,Private room,40.80486,-73.95298,69,regular
224006,Manhattan,Private room,40.80307,-73.95048,300,very high
224510,Brooklyn,Entire home/apt,40.68653,-73.98562,230,high
225297,Manhattan,Entire home/apt,40.74267,-73.98569,125,low
225306,Brooklyn,Private room,40.68749,-73.95494,79,regular
225887,Brooklyn,Private room,40.68645,-73.97538,130,very high
225926,Brooklyn,Private room,40.68999,-73.96711,239,very high
225976,Staten Island,Entire home/apt,40.61077,-74.06824,75,regular
226021,Brooklyn,Entire home/apt,40.71126,-73.94576,220,high
227715,Brooklyn,Entire home/apt,40.67855,-73.94949,80,low
227735,Manhattan,Entire home/apt,40.72416,-73.9853,288,high
228317,Brooklyn,Entire home/apt,40.68516,-73.92521,135,regular
228496,Manhattan,Entire home/apt,40.73507,-74.00048,225,regular
228517,Manhattan,Private room,40.71611,-73.99828,110,regular
228925,Brooklyn,Entire home/apt,40.67964,-73.93946,100,low
228979,Manhattan,Private room,40.76189,-73.99,130,high
229367,Manhattan,Private room,40.72645,-73.98035,89,regular
229874,Brooklyn,Entire home/apt,40.66293,-73.99833,200,high
230321,Brooklyn,Entire home/apt,40.69046,-73.95167,80,low
230854,Bronx,Private room,40.83001,-73.92158,50,regular
230877,Manhattan,Entire home/apt,40.79239,-73.94535,135,low
230956,Manhattan,Private room,40.72709,-73.98274,90,regular
231414,Manhattan,Private room,40.72599,-74.00168,270,very high
232612,Brooklyn,Entire home/apt,40.68309,-73.94219,110,regular
232618,Manhattan,Entire home/apt,40.79442,-73.93433,145,regular
233189,Manhattan,Entire home/apt,40.76166,-73.99675,179,regular
233638,Queens,Private room,40.70163,-73.90867,55,regular
233662,Manhattan,Private room,40.75575,-73.96842,110,regular
234184,Manhattan,Entire home/apt,40.80903,-73.94197,325,high
234870,Queens,Private room,40.74581,-73.95295,75,high
235552,Brooklyn,Entire home/apt,40.66414,-73.98574,300,high
235651,Manhattan,Private room,40.74,-74.00381,130,high
235951,Manhattan,Entire home/apt,40.75348,-73.97065,190,regular
235960,Manhattan,Entire home/apt,40.72066,-73.98506,200,regular
236671,Brooklyn,Entire home/apt,40.71746,-73.95497,180,regular
236788,Brooklyn,Entire home/apt,40.70257,-73.9847,350,very high
236806,Manhattan,Entire home/apt,40.72264,-73.9837,160,regular
237127,Manhattan,Entire home/apt,40.73833,-73.98186,195,regular
237210,Manhattan,Entire home/apt,40.73268,-73.99255,241,regular
239055,Manhattan,Entire home/apt,40.71892,-73.99628,300,high
239733,Queens,Entire home/apt,40.77679,-73.91687,75,low
239766,Manhattan,Entire home/apt,40.71693,-73.98948,100,low
239826,Manhattan,Entire home/apt,40.73685,-73.98359,399,high
239883,Brooklyn,Private room,40.68501,-73.97019,85,high
239899,Brooklyn,Entire home/apt,40.66068,-73.96003,80,low
240800,Brooklyn,Private room,40.67722,-73.96542,55,regular
241140,Brooklyn,Private room,40.68975,-73.96703,438,very high
241159,Brooklyn,Entire home/apt,40.69221,-73.95866,110,regular
241862,Manhattan,Entire home/apt,40.72969,-74.00635,200,regular
242532,Brooklyn,Private room,40.6893,-73.96602,279,very high
242643,Brooklyn,Entire home/apt,40.70832,-73.94157,137,regular
243229,Brooklyn,Entire home/apt,40.68016,-73.94878,280,high
243708,Brooklyn,Entire home/apt,40.70875,-73.95508,199,high
245504,Manhattan,Private room,40.85888,-73.92886,71,regular
245544,Bronx,Private room,40.8679,-73.90023,42,regular
245574,Brooklyn,Entire home/apt,40.6889,-73.95383,180,regular
245607,Manhattan,Entire home/apt,40.75127,-73.99637,226,regular
246134,Brooklyn,Private room,40.67607,-73.94421,85,high
246351,Manhattan,Entire home/apt,40.73834,-73.9823,135,low
246916,Queens,Entire home/apt,40.7347,-73.88066,79,low
246938,Manhattan,Entire home/apt,40.71876,-73.98851,154,regular
248865,Brooklyn,Entire home/apt,40.73787,-73.95385,199,high
248871,Manhattan,Entire home/apt,40.73066,-74.00287,700,very high
249414,Manhattan,Entire home/apt,40.73291,-74.00059,246,regular
249618,Manhattan,Private room,40.85099,-73.92822,125,high
249867,Brooklyn,Private room,40.68707,-73.91918,100,high
250259,Brooklyn,Entire home/apt,40.7184,-73.96019,295,high
250311,Brooklyn,Private room,40.67495,-73.95563,150,very high
250323,Manhattan,Entire home/apt,40.71582,-73.99902,119,low
250536,Manhattan,Private room,40.81068,-73.94288,125,high
250537,Manhattan,Entire home/apt,40.81122,-73.94279,400,high
250801,Manhattan,Entire home/apt,40.73129,-73.99944,850,very high
251262,Brooklyn,Private room,40.71628,-73.95737,129,very high
251277,Manhattan,Private room,40.78558,-73.9726,140,high
252076,Manhattan,Private room,40.7146,-73.991,115,regular
252607,Manhattan,Entire home/apt,40.79493,-73.94462,200,regular
253332,Brooklyn,Entire home/apt,40.6623,-73.99049,96,low
253466,Brooklyn,Entire home/apt,40.73693,-73.95284,199,high
253471,Brooklyn,Entire home/apt,40.73641,-73.9533,199,high
253475,Brooklyn,Entire home/apt,40.73794,-73.95254,199,high
253548,Brooklyn,Private room,40.58147,-73.96726,69,regular
253590,Manhattan,Entire home/apt,40.79771,-73.96323,185,regular
253623,Manhattan,Private room,40.81512,-73.94692,81,regular
253800,Brooklyn,Entire home/apt,40.7373,-73.95323,199,high
253803,Brooklyn,Entire home/apt,40.73708,-73.95271,199,high
253806,Brooklyn,Entire home/apt,40.73652,-73.95236,199,high
253811,Brooklyn,Entire home/apt,40.73693,-73.95316,199,high
253815,Brooklyn,Entire home/apt,40.73784,-73.95324,199,high
253828,Brooklyn,Private room,40.73674,-73.95247,349,very high
253839,Brooklyn,Private room,40.73783,-73.95259,249,very high
253842,Brooklyn,Private room,40.73714,-73.95296,299,very high
253846,Brooklyn,Private room,40.73731,-73.9545,179,very high
254131,Queens,Private room,40.74965,-73.89344,54,regular
254168,Brooklyn,Private room,40.73793,-73.95316,599,very high
254409,Brooklyn,Entire home/apt,40.68197,-73.96549,110,regular
255024,Brooklyn,Entire home/apt,40.70271,-73.91566,220,high
255476,Brooklyn,Private room,40.7116,-73.9529,89,high
255601,Brooklyn,Entire home/apt,40.69241,-73.94885,170,regular
255957,Manhattan,Entire home/apt,40.72004,-73.99424,495,very high
256078,Queens,Entire home/apt,40.74511,-73.92398,80,low
256328,Manhattan,Entire home/apt,40.74599,-74.00253,760,very high
256369,Brooklyn,Private room,40.68946,-73.99385,98,high
257097,Brooklyn,Entire home/apt,40.68226,-73.95473,125,regular
257568,Brooklyn,Private room,40.67855,-73.8896,48,low
257787,Brooklyn,Private room,40.71408,-73.9489,64,regular
258284,Brooklyn,Entire home/apt,40.68618,-73.96144,154,regular
258397,Brooklyn,Entire home/apt,40.67379,-73.98454,139,regular
258686,Queens,Private room,40.70554,-73.76637,75,high
258688,Manhattan,Entire home/apt,40.74031,-74.00532,325,high
258690,Manhattan,Entire home/apt,40.74618,-74.00392,195,regular
258740,Manhattan,Private room,40.81872,-73.94567,58,low
258838,Staten Island,Entire home/apt,40.59251,-74.06479,250,high
258876,Staten Island,Private room,40.59101,-74.06685,50,regular
259946,Staten Island,Entire home/apt,40.59262,-74.06659,125,regular
260451,Brooklyn,Entire home/apt,40.69142,-73.97203,70,low
260765,Manhattan,Entire home/apt,40.76928,-73.95021,189,regular
261194,Brooklyn,Entire home/apt,40.68338,-73.95289,130,regular
261259,Manhattan,Entire home/apt,40.72953,-74.00462,145,regular
261344,Manhattan,Private room,40.70523,-74.01345,101,regular
261674,Manhattan,Private room,40.74025,-74.00161,95,regular
261781,Manhattan,Entire home/apt,40.73378,-74.00429,375,high
262343,Manhattan,Entire home/apt,40.72087,-73.99022,153,regular
262405,Brooklyn,Entire home/apt,40.64468,-73.94219,92,low
262478,Manhattan,Private room,40.7193,-73.98966,80,regular
262583,Manhattan,Entire home/apt,40.73312,-74.0042,300,high
263005,Brooklyn,Entire home/apt,40.69778,-73.97676,145,regular
263190,Manhattan,Private room,40.72534,-73.98591,88,regular
263232,Manhattan,Entire home/apt,40.82151,-73.94516,155,regular
263502,Brooklyn,Entire home/apt,40.72059,-73.9567,185,regular
263776,Queens,Private room,40.74558,-73.92324,73,regular
263888,Manhattan,Entire home/apt,40.79433,-73.9765,225,regular
264323,Manhattan,Private room,40.81055,-73.95549,85,regular
265036,Brooklyn,Private room,40.6711,-73.95231,99,high
265064,Brooklyn,Private room,40.67962,-73.88928,48,low
265145,Manhattan,Entire home/apt,40.76217,-73.98411,200,regular
265506,Manhattan,Entire home/apt,40.76128,-73.96463,485,very high
265831,Manhattan,Entire home/apt,40.72313,-73.99438,310,high
265912,Brooklyn,Entire home/apt,40.7177,-73.95576,110,regular
266146,Manhattan,Entire home/apt,40.78448,-73.97289,109,low
266155,Manhattan,Entire home/apt,40.78304,-73.97447,167,regular
266351,Brooklyn,Entire home/apt,40.68737,-73.97125,147,regular
266437,Manhattan,Entire home/apt,40.74139,-74.0005,220,regular
266449,Manhattan,Entire home/apt,40.71992,-73.98773,195,regular
266756,Manhattan,Entire home/apt,40.71905,-73.99677,199,regular
267376,Manhattan,Private room,40.70741,-74.00102,65,low
267435,Queens,Private room,40.73349,-73.86009,55,regular
267535,Bronx,Private room,40.89557,-73.8447,50,regular
267652,Brooklyn,Private room,40.64277,-73.97296,60,regular
267708,Manhattan,Private room,40.79111,-73.94466,99,regular
268392,Manhattan,Entire home/apt,40.79951,-73.95257,130,low
268481,Brooklyn,Entire home/apt,40.71647,-73.93974,290,high
268868,Manhattan,Entire home/apt,40.75114,-74.00195,350,high
269283,Brooklyn,Private room,40.66431,-73.93216,50,regular
269889,Queens,Private room,40.74579,-73.95012,96,high
270139,Brooklyn,Private room,40.70278,-73.92673,45,low
270231,Queens,Private room,40.74409,-73.91122,85,high
270315,Brooklyn,Private room,40.68812,-73.93254,34,low
270345,Manhattan,Entire home/apt,40.72454,-73.99151,250,regular
270680,Brooklyn,Private room,40.71073,-73.96207,190,very high
270681,Brooklyn,Private room,40.71028,-73.96128,75,regular
271083,Brooklyn,Entire home/apt,40.65772,-73.96131,93,low
