id,location,type,price,low_limit,quart_1,quart_3,high,price_rating
142069,Manhattan,Entire home/apt,150,0.0,142,259,434.5,Regular
144087,Manhattan,Entire home/apt,259,0.0,142,259,434.5,High
144148,Manhattan,Private room,96,10.0,68,120,198.0,Regular
145064,Brooklyn,Entire home/apt,145,0.0,105,199,340.0,Regular
145188,Manhattan,Entire home/apt,200,0.0,142,259,434.5,Regular
145994,Manhattan,Entire home/apt,95,0.0,142,259,434.5,Low
146754,Brooklyn,Entire home/apt,250,0.0,105,199,340.0,High
147586,Manhattan,Entire home/apt,295,0.0,142,259,434.5,High
148201,Manhattan,Entire home/apt,175,0.0,142,259,434.5,Regular
148259,Brooklyn,Entire home/apt,451,0.0,105,199,340.0,Very High
148825,Manhattan,Entire home/apt,165,0.0,142,259,434.5,Regular
149287,Manhattan,Entire home/apt,250,0.0,142,259,434.5,Regular
149777,Bronx,Entire home/apt,77,28.0,80,140,230.0,Low
150804,Manhattan,Entire home/apt,250,0.0,142,259,434.5,Regular
151199,Queens,Entire home/apt,129,10.0,90,168,285.0,Regular
151478,Brooklyn,Private room,98,5.0,50,80,125.0,High
152071,Brooklyn,Entire home/apt,150,0.0,105,199,340.0,Regular
152078,Manhattan,Private room,95,10.0,68,120,198.0,Regular
152259,Manhattan,Private room,55,10.0,68,120,198.0,Low
152263,Manhattan,Entire home/apt,300,0.0,142,259,434.5,High
152520,Queens,Private room,42,10.0,47,75,117.0,Low
153405,Brooklyn,Entire home/apt,125,0.0,105,199,340.0,Regular
153780,Manhattan,Private room,175,10.0,68,120,198.0,High
154934,Manhattan,Private room,75,10.0,68,120,198.0,Regular
155296,Brooklyn,Entire home/apt,255,0.0,105,199,340.0,High
157673,Brooklyn,Entire home/apt,72,0.0,105,199,340.0,Low
158061,Brooklyn,Private room,165,5.0,50,80,125.0,Very High
158176,Brooklyn,Entire home/apt,165,0.0,105,199,340.0,Regular
158290,Brooklyn,Private room,75,5.0,50,80,125.0,Regular
158913,Brooklyn,Entire home/apt,130,0.0,105,199,340.0,Regular
158955,Brooklyn,Entire home/apt,139,0.0,105,199,340.0,Regular
159749,Brooklyn,Private room,88,5.0,50,80,125.0,High
159815,Brooklyn,Private room,80,5.0,50,80,125.0,High
159913,Manhattan,Private room,150,10.0,68,120,198.0,High
160609,Manhattan,Entire home/apt,200,0.0,142,259,434.5,Regular
160994,Manhattan,Entire home/apt,200,0.0,142,259,434.5,Regular
161366,Queens,Private room,42,10.0,47,75,117.0,Low
161394,Brooklyn,Private room,90,5.0,50,80,125.0,High
161996,Manhattan,Entire home/apt,295,0.0,142,259,434.5,High
162493,Brooklyn,Entire home/apt,450,0.0,105,199,340.0,Very High
162508,Brooklyn,Entire home/apt,130,0.0,105,199,340.0,Regular
163627,Brooklyn,Private room,89,5.0,50,80,125.0,High
163809,Manhattan,Entire home/apt,198,0.0,142,259,434.5,Regular
163814,Manhattan,Entire home/apt,99,0.0,142,259,434.5,Low
163836,Brooklyn,Private room,46,5.0,50,80,125.0,Low
164989,Manhattan,Private room,140,10.0,68,120,198.0,High
165080,Brooklyn,Entire home/apt,500,0.0,105,199,340.0,Very High
165461,Manhattan,Private room,75,10.0,68,120,198.0,Regular
165824,Queens,Private room,33,10.0,47,75,117.0,Low
166006,Manhattan,Entire home/apt,250,0.0,142,259,434.5,Regular
166172,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
166541,Manhattan,Private room,75,10.0,68,120,198.0,Regular
166983,Brooklyn,Entire home/apt,350,0.0,105,199,340.0,Very High
167013,Manhattan,Entire home/apt,205,0.0,142,259,434.5,Regular
167017,Brooklyn,Entire home/apt,219,0.0,105,199,340.0,High
167222,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
167482,Manhattan,Entire home/apt,185,0.0,142,259,434.5,Regular
168084,Manhattan,Entire home/apt,190,0.0,142,259,434.5,Regular
168123,Brooklyn,Entire home/apt,105,0.0,105,199,340.0,Regular
168546,Manhattan,Entire home/apt,250,0.0,142,259,434.5,Regular
168810,Manhattan,Entire home/apt,175,0.0,142,259,434.5,Regular
169002,Manhattan,Private room,65,10.0,68,120,198.0,Low
169152,Brooklyn,Entire home/apt,75,0.0,105,199,340.0,Low
169306,Bronx,Private room,37,0.0,40,70,115.0,Low
169464,Brooklyn,Entire home/apt,85,0.0,105,199,340.0,Low
169483,Brooklyn,Entire home/apt,106,0.0,105,199,340.0,Regular
170420,Manhattan,Entire home/apt,79,0.0,142,259,434.5,Low
170761,Brooklyn,Private room,85,5.0,50,80,125.0,High
171776,Manhattan,Private room,170,10.0,68,120,198.0,High
172700,Manhattan,Private room,115,10.0,68,120,198.0,Regular
172870,Manhattan,Private room,89,10.0,68,120,198.0,Regular
173072,Manhattan,Shared room,49,10.0,49,89,149.0,Regular
173151,Brooklyn,Private room,91,5.0,50,80,125.0,High
173742,Manhattan,Entire home/apt,400,0.0,142,259,434.5,High
174527,Brooklyn,Entire home/apt,150,0.0,105,199,340.0,Regular
174966,Manhattan,Entire home/apt,2000,0.0,142,259,434.5,Very High
176135,Brooklyn,Entire home/apt,97,0.0,105,199,340.0,Low
176653,Manhattan,Private room,100,10.0,68,120,198.0,Regular
176962,Brooklyn,Entire home/apt,179,0.0,105,199,340.0,Regular
177421,Brooklyn,Entire home/apt,500,0.0,105,199,340.0,Very High
177495,Manhattan,Entire home/apt,429,0.0,142,259,434.5,High
177606,Manhattan,Entire home/apt,189,0.0,142,259,434.5,Regular
179670,Manhattan,Private room,120,10.0,68,120,198.0,High
179741,Manhattan,Entire home/apt,300,0.0,142,259,434.5,High
180507,Queens,Entire home/apt,107,10.0,90,168,285.0,Regular
180792,Queens,Entire home/apt,95,10.0,90,168,285.0,Regular
181972,Manhattan,Entire home/apt,199,0.0,142,259,434.5,Regular
182069,Manhattan,Entire home/apt,120,0.0,142,259,434.5,Low
182095,Manhattan,Entire home/apt,199,0.0,142,259,434.5,Regular
182177,Bronx,Entire home/apt,125,28.0,80,140,230.0,Regular
182649,Brooklyn,Private room,70,5.0,50,80,125.0,Regular
185266,Brooklyn,Private room,75,5.0,50,80,125.0,Regular
187488,Manhattan,Private room,100,10.0,68,120,198.0,Regular
187566,Brooklyn,Entire home/apt,99,0.0,105,199,340.0,Low
187986,Manhattan,Entire home/apt,250,0.0,142,259,434.5,Regular
188146,Brooklyn,Entire home/apt,350,0.0,105,199,340.0,Very High
188661,Brooklyn,Entire home/apt,170,0.0,105,199,340.0,Regular
188674,Manhattan,Entire home/apt,165,0.0,142,259,434.5,Regular
189135,Manhattan,Private room,99,10.0,68,120,198.0,Regular
189181,Manhattan,Private room,255,10.0,68,120,198.0,Very High
189732,Brooklyn,Entire home/apt,169,0.0,105,199,340.0,Regular
189787,Brooklyn,Entire home/apt,99,0.0,105,199,340.0,Low
190267,Manhattan,Entire home/apt,169,0.0,142,259,434.5,Regular
190542,Brooklyn,Entire home/apt,160,0.0,105,199,340.0,Regular
190968,Brooklyn,Entire home/apt,215,0.0,105,199,340.0,High
190974,Brooklyn,Entire home/apt,130,0.0,105,199,340.0,Regular
191075,Manhattan,Private room,110,10.0,68,120,198.0,Regular
193105,Manhattan,Private room,150,10.0,68,120,198.0,High
193333,Brooklyn,Private room,65,5.0,50,80,125.0,Regular
193393,Queens,Private room,75,10.0,47,75,117.0,High
193853,Manhattan,Entire home/apt,149,0.0,142,259,434.5,Regular
194154,Manhattan,Private room,89,10.0,68,120,198.0,Regular
195123,Manhattan,Private room,50,10.0,68,120,198.0,Low
195233,Brooklyn,Private room,43,5.0,50,80,125.0,Low
195240,Brooklyn,Private room,42,5.0,50,80,125.0,Low
195578,Brooklyn,Private room,85,5.0,50,80,125.0,High
195971,Brooklyn,Entire home/apt,139,0.0,105,199,340.0,Regular
195989,Brooklyn,Private room,105,5.0,50,80,125.0,High
196010,Brooklyn,Entire home/apt,265,0.0,105,199,340.0,High
197155,Manhattan,Entire home/apt,149,0.0,142,259,434.5,Regular
197753,Manhattan,Private room,68,10.0,68,120,198.0,Regular
197942,Brooklyn,Entire home/apt,99,0.0,105,199,340.0,Low
199195,Manhattan,Private room,75,10.0,68,120,198.0,Regular
199312,Brooklyn,Private room,100,5.0,50,80,125.0,High
200645,Manhattan,Shared room,90,10.0,49,89,149.0,High
200955,Manhattan,Entire home/apt,160,0.0,142,259,434.5,Regular
201992,Brooklyn,Entire home/apt,190,0.0,105,199,340.0,Regular
202273,Brooklyn,Private room,67,5.0,50,80,125.0,Regular
203901,Manhattan,Entire home/apt,190,0.0,142,259,434.5,Regular
204065,Brooklyn,Entire home/apt,248,0.0,105,199,340.0,High
204833,Brooklyn,Private room,100,5.0,50,80,125.0,High
204959,Manhattan,Private room,95,10.0,68,120,198.0,Regular
205043,Manhattan,Private room,150,10.0,68,120,198.0,High
205485,Brooklyn,Entire home/apt,145,0.0,105,199,340.0,Regular
205735,Brooklyn,Private room,41,5.0,50,80,125.0,Low
205867,Brooklyn,Entire home/apt,120,0.0,105,199,340.0,Regular
206071,Bronx,Private room,50,0.0,40,70,115.0,Regular
206316,Brooklyn,Entire home/apt,157,0.0,105,199,340.0,Regular
206772,Brooklyn,Entire home/apt,195,0.0,105,199,340.0,Regular
206957,Brooklyn,Entire home/apt,70,0.0,105,199,340.0,Low
208148,Brooklyn,Entire home/apt,185,0.0,105,199,340.0,Regular
208889,Brooklyn,Entire home/apt,145,0.0,105,199,340.0,Regular
209310,Queens,Private room,50,10.0,47,75,117.0,Regular
211078,Brooklyn,Entire home/apt,185,0.0,105,199,340.0,Regular
211974,Manhattan,Entire home/apt,250,0.0,142,259,434.5,Regular
212109,Manhattan,Private room,80,10.0,68,120,198.0,Regular
212178,Manhattan,Entire home/apt,230,0.0,142,259,434.5,Regular
212544,Brooklyn,Entire home/apt,100,0.0,105,199,340.0,Low
213272,Brooklyn,Private room,40,5.0,50,80,125.0,Low
213330,Manhattan,Private room,200,10.0,68,120,198.0,Very High
214917,Staten Island,Private room,80,20.0,40,75,127.5,High
215560,Brooklyn,Private room,79,5.0,50,80,125.0,Regular
215784,Queens,Entire home/apt,95,10.0,90,168,285.0,Regular
215907,Manhattan,Entire home/apt,300,0.0,142,259,434.5,High
217580,Brooklyn,Entire home/apt,100,0.0,105,199,340.0,Low
218358,Manhattan,Private room,80,10.0,68,120,198.0,Regular
219066,Brooklyn,Entire home/apt,110,0.0,105,199,340.0,Regular
219482,Brooklyn,Entire home/apt,172,0.0,105,199,340.0,Regular
219793,Manhattan,Entire home/apt,199,0.0,142,259,434.5,Regular
219818,Manhattan,Entire home/apt,199,0.0,142,259,434.5,Regular
219922,Manhattan,Private room,100,10.0,68,120,198.0,Regular
220351,Manhattan,Private room,55,10.0,68,120,198.0,Low
220563,Brooklyn,Private room,75,5.0,50,80,125.0,Regular
220946,Manhattan,Entire home/apt,146,0.0,142,259,434.5,Regular
221043,Manhattan,Private room,250,10.0,68,120,198.0,Very High
221097,Brooklyn,Entire home/apt,116,0.0,105,199,340.0,Regular
221618,Manhattan,Private room,150,10.0,68,120,198.0,High
222054,Brooklyn,Private room,120,5.0,50,80,125.0,High
222304,Manhattan,Entire home/apt,199,0.0,142,259,434.5,Regular
223930,Brooklyn,Entire home/apt,150,0.0,105,199,340.0,Regular
224004,Manhattan,Private room,69,10.0,68,120,198.0,Regular
224006,Manhattan,Private room,300,10.0,68,120,198.0,Very High
224510,Brooklyn,Entire home/apt,230,0.0,105,199,340.0,High
225297,Manhattan,Entire home/apt,125,0.0,142,259,434.5,Low
225306,Brooklyn,Private room,79,5.0,50,80,125.0,Regular
225887,Brooklyn,Private room,130,5.0,50,80,125.0,Very High
225926,Brooklyn,Private room,239,5.0,50,80,125.0,Very High
225976,Staten Island,Entire home/apt,75,48.0,75,150,262.5,Regular
226021,Brooklyn,Entire home/apt,220,0.0,105,199,340.0,High
227715,Brooklyn,Entire home/apt,80,0.0,105,199,340.0,Low
227735,Manhattan,Entire home/apt,288,0.0,142,259,434.5,High
228317,Brooklyn,Entire home/apt,135,0.0,105,199,340.0,Regular
228496,Manhattan,Entire home/apt,225,0.0,142,259,434.5,Regular
228517,Manhattan,Private room,110,10.0,68,120,198.0,Regular
228925,Brooklyn,Entire home/apt,100,0.0,105,199,340.0,Low
228979,Manhattan,Private room,130,10.0,68,120,198.0,High
229367,Manhattan,Private room,89,10.0,68,120,198.0,Regular
229874,Brooklyn,Entire home/apt,200,0.0,105,199,340.0,High
230321,Brooklyn,Entire home/apt,80,0.0,105,199,340.0,Low
230854,Bronx,Private room,50,0.0,40,70,115.0,Regular
230877,Manhattan,Entire home/apt,135,0.0,142,259,434.5,Low
230956,Manhattan,Private room,90,10.0,68,120,198.0,Regular
231414,Manhattan,Private room,270,10.0,68,120,198.0,Very High
232612,Brooklyn,Entire home/apt,110,0.0,105,199,340.0,Regular
232618,Manhattan,Entire home/apt,145,0.0,142,259,434.5,Regular
233189,Manhattan,Entire home/apt,179,0.0,142,259,434.5,Regular
233638,Queens,Private room,55,10.0,47,75,117.0,Regular
233662,Manhattan,Private room,110,10.0,68,120,198.0,Regular
234184,Manhattan,Entire home/apt,325,0.0,142,259,434.5,High
234870,Queens,Private room,75,10.0,47,75,117.0,High
235552,Brooklyn,Entire home/apt,300,0.0,105,199,340.0,High
235651,Manhattan,Private room,130,10.0,68,120,198.0,High
235951,Manhattan,Entire home/apt,190,0.0,142,259,434.5,Regular
235960,Manhattan,Entire home/apt,200,0.0,142,259,434.5,Regular
236671,Brooklyn,Entire home/apt,180,0.0,105,199,340.0,Regular
236788,Brooklyn,Entire home/apt,350,0.0,105,199,340.0,Very High
236806,Manhattan,Entire home/apt,160,0.0,142,259,434.5,Regular
237127,Manhattan,Entire home/apt,195,0.0,142,259,434.5,Regular
237210,Manhattan,Entire home/apt,241,0.0,142,259,434.5,Regular
239055,Manhattan,Entire home/apt,300,0.0,142,259,434.5,High
239733,Queens,Entire home/apt,75,10.0,90,168,285.0,Low
239766,Manhattan,Entire home/apt,100,0.0,142,259,434.5,Low
239826,Manhattan,Entire home/apt,399,0.0,142,259,434.5,High
239883,Brooklyn,Private room,85,5.0,50,80,125.0,High
239899,Brooklyn,Entire home/apt,80,0.0,105,199,340.0,Low
240800,Brooklyn,Private room,55,5.0,50,80,125.0,Regular
241140,Brooklyn,Private room,438,5.0,50,80,125.0,Very High
241159,Brooklyn,Entire home/apt,110,0.0,105,199,340.0,Regular
241862,Manhattan,Entire home/apt,200,0.0,142,259,434.5,Regular
242532,Brooklyn,Private room,279,5.0,50,80,125.0,Very High
242643,Brooklyn,Entire home/apt,137,0.0,105,199,340.0,Regular
243229,Brooklyn,Entire home/apt,280,0.0,105,199,340.0,High
243708,Brooklyn,Entire home/apt,199,0.0,105,199,340.0,High
245504,Manhattan,Private room,71,10.0,68,120,198.0,Regular
245544,Bronx,Private room,42,0.0,40,70,115.0,Regular
245574,Brooklyn,Entire home/apt,180,0.0,105,199,340.0,Regular
245607,Manhattan,Entire home/apt,226,0.0,142,259,434.5,Regular
246134,Brooklyn,Private room,85,5.0,50,80,125.0,High
246351,Manhattan,Entire home/apt,135,0.0,142,259,434.5,Low
246916,Queens,Entire home/apt,79,10.0,90,168,285.0,Low
246938,Manhattan,Entire home/apt,154,0.0,142,259,434.5,Regular
248865,Brooklyn,Entire home/apt,199,0.0,105,199,340.0,High
248871,Manhattan,Entire home/apt,700,0.0,142,259,434.5,Very High
249414,Manhattan,Entire home/apt,246,0.0,142,259,434.5,Regular
249618,Manhattan,Private room,125,10.0,68,120,198.0,High
249867,Brooklyn,Private room,100,5.0,50,80,125.0,High
250259,Brooklyn,Entire home/apt,295,0.0,105,199,340.0,High
250311,Brooklyn,Private room,150,5.0,50,80,125.0,Very High
250323,Manhattan,Entire home/apt,119,0.0,142,259,434.5,Low
250536,Manhattan,Private room,125,10.0,68,120,198.0,High
250537,Manhattan,Entire home/apt,400,0.0,142,259,434.5,High
250801,Manhattan,Entire home/apt,850,0.0,142,259,434.5,Very High
251262,Brooklyn,Private room,129,5.0,50,80,125.0,Very High
251277,Manhattan,Private room,140,10.0,68,120,198.0,High
252076,Manhattan,Private room,115,10.0,68,120,198.0,Regular
252607,Manhattan,Entire home/apt,200,0.0,142,259,434.5,Regular
253332,Brooklyn,Entire home/apt,96,0.0,105,199,340.0,Low
253466,Brooklyn,Entire home/apt,199,0.0,105,199,340.0,High
253471,Brooklyn,Entire home/apt,199,0.0,105,199,340.0,High
253475,Brooklyn,Entire home/apt,199,0.0,105,199,340.0,High
253548,Brooklyn,Private room,69,5.0,50,80,125.0,Regular
253590,Manhattan,Entire home/apt,185,0.0,142,259,434.5,Regular
253623,Manhattan,Private room,81,10.0,68,120,198.0,Regular
253800,Brooklyn,Entire home/apt,199,0.0,105,199,340.0,High
253803,Brooklyn,Entire home/apt,199,0.0,105,199,340.0,High
253806,Brooklyn,Entire home/apt,199,0.0,105,199,340.0,High
253811,Brooklyn,Entire home/apt,199,0.0,105,199,340.0,High
253815,Brooklyn,Entire home/apt,199,0.0,105,199,340.0,High
253828,Brooklyn,Private room,349,5.0,50,80,125.0,Very High
253839,Brooklyn,Private room,249,5.0,50,80,125.0,Very High
253842,Brooklyn,Private room,299,5.0,50,80,125.0,Very High
253846,Brooklyn,Private room,179,5.0,50,80,125.0,Very High
254131,Queens,Private room,54,10.0,47,75,117.0,Regular
254168,Brooklyn,Private room,599,5.0,50,80,125.0,Very High
254409,Brooklyn,Entire home/apt,110,0.0,105,199,340.0,Regular
255024,Brooklyn,Entire home/apt,220,0.0,105,199,340.0,High
255476,Brooklyn,Private room,89,5.0,50,80,125.0,High
255601,Brooklyn,Entire home/apt,170,0.0,105,199,340.0,Regular
255957,Manhattan,Entire home/apt,495,0.0,142,259,434.5,Very High
256078,Queens,Entire home/apt,80,10.0,90,168,285.0,Low
256328,Manhattan,Entire home/apt,760,0.0,142,259,434.5,Very High
256369,Brooklyn,Private room,98,5.0,50,80,125.0,High
257097,Brooklyn,Entire home/apt,125,0.0,105,199,340.0,Regular
257568,Brooklyn,Private room,48,5.0,50,80,125.0,Low
257787,Brooklyn,Private room,64,5.0,50,80,125.0,Regular
258284,Brooklyn,Entire home/apt,154,0.0,105,199,340.0,Regular
258397,Brooklyn,Entire home/apt,139,0.0,105,199,340.0,Regular
258686,Queens,Private room,75,10.0,47,75,117.0,High
258688,Manhattan,Entire home/apt,325,0.0,142,259,434.5,High
258690,Manhattan,Entire home/apt,195,0.0,142,259,434.5,Regular
258740,Manhattan,Private room,58,10.0,68,120,198.0,Low
258838,Staten Island,Entire home/apt,250,48.0,75,150,262.5,High
258876,Staten Island,Private room,50,20.0,40,75,127.5,Regular
259946,Staten Island,Entire home/apt,125,48.0,75,150,262.5,Regular
260451,Brooklyn,Entire home/apt,70,0.0,105,199,340.0,Low
260765,Manhattan,Entire home/apt,189,0.0,142,259,434.5,Regular
261194,Brooklyn,Entire home/apt,130,0.0,105,199,340.0,Regular
261259,Manhattan,Entire home/apt,145,0.0,142,259,434.5,Regular
261344,Manhattan,Private room,101,10.0,68,120,198.0,Regular
261674,Manhattan,Private room,95,10.0,68,120,198.0,Regular
261781,Manhattan,Entire home/apt,375,0.0,142,259,434.5,High
262343,Manhattan,Entire home/apt,153,0.0,142,259,434.5,Regular
262405,Brooklyn,Entire home/apt,92,0.0,105,199,340.0,Low
262478,Manhattan,Private room,80,10.0,68,120,198.0,Regular
262583,Manhattan,Entire home/apt,300,0.0,142,259,434.5,High
263005,Brooklyn,Entire home/apt,145,0.0,105,199,340.0,Regular
263190,Manhattan,Private room,88,10.0,68,120,198.0,Regular
263232,Manhattan,Entire home/apt,155,0.0,142,259,434.5,Regular
263502,Brooklyn,Entire home/apt,185,0.0,105,199,340.0,Regular
263776,Queens,Private room,73,10.0,47,75,117.0,Regular
263888,Manhattan,Entire home/apt,225,0.0,142,259,434.5,Regular
264323,Manhattan,Private room,85,10.0,68,120,198.0,Regular
265036,Brooklyn,Private room,99,5.0,50,80,125.0,High
265064,Brooklyn,Private room,48,5.0,50,80,125.0,Low
265145,Manhattan,Entire home/apt,200,0.0,142,259,434.5,Regular
265506,Manhattan,Entire home/apt,485,0.0,142,259,434.5,Very High
265831,Manhattan,Entire home/apt,310,0.0,142,259,434.5,High
265912,Brooklyn,Entire home/apt,110,0.0,105,199,340.0,Regular
266146,Manhattan,Entire home/apt,109,0.0,142,259,434.5,Low
266155,Manhattan,Entire home/apt,167,0.0,142,259,434.5,Regular
266351,Brooklyn,Entire home/apt,147,0.0,105,199,340.0,Regular
266437,Manhattan,Entire home/apt,220,0.0,142,259,434.5,Regular
266449,Manhattan,Entire home/apt,195,0.0,142,259,434.5,Regular
266756,Manhattan,Entire home/apt,199,0.0,142,259,434.5,Regular
267376,Manhattan,Private room,65,10.0,68,120,198.0,Low
267435,Queens,Private room,55,10.0,47,75,117.0,Regular
267535,Bronx,Private room,50,0.0,40,70,115.0,Regular
267652,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
267708,Manhattan,Private room,99,10.0,68,120,198.0,Regular
268392,Manhattan,Entire home/apt,130,0.0,142,259,434.5,Low
268481,Brooklyn,Entire home/apt,290,0.0,105,199,340.0,High
268868,Manhattan,Entire home/apt,350,0.0,142,259,434.5,High
269283,Brooklyn,Private room,50,5.0,50,80,125.0,Regular
269889,Queens,Private room,96,10.0,47,75,117.0,High
270139,Brooklyn,Private room,45,5.0,50,80,125.0,Low
270231,Queens,Private room,85,10.0,47,75,117.0,High
270315,Brooklyn,Private room,34,5.0,50,80,125.0,Low
270345,Manhattan,Entire home/apt,250,0.0,142,259,434.5,Regular
270680,Brooklyn,Private room,190,5.0,50,80,125.0,Very High
270681,Brooklyn,Private room,75,5.0,50,80,125.0,Regular
271083,Brooklyn,Entire home/apt,93,0.0,105,199,340.0,Low
271128,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
271130,Brooklyn,Private room,65,5.0,50,80,125.0,Regular
271694,Manhattan,Entire home/apt,125,0.0,142,259,434.5,Low
271950,Manhattan,Entire home/apt,300,0.0,142,259,434.5,High
271954,Manhattan,Entire home/apt,150,0.0,142,259,434.5,Regular
272026,Manhattan,Entire home/apt,56,0.0,142,259,434.5,Low
272044,Manhattan,Entire home/apt,299,0.0,142,259,434.5,High
272427,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
272706,Brooklyn,Entire home/apt,88,0.0,105,199,340.0,Low
272738,Brooklyn,Private room,60,5.0,50,80,125.0,Regular
273190,Manhattan,Entire home/apt,1300,0.0,142,259,434.5,Very High
273256,Manhattan,Private room,200,10.0,68,120,198.0,Very High
274062,Manhattan,Private room,99,10.0,68,120,198.0,Regular
274329,Brooklyn,Entire home/apt,110,0.0,105,199,340.0,Regular
274376,Brooklyn,Entire home/apt,135,0.0,105,199,340.0,Regular
